2936,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-0.049841065,0.03984939,0.046652596,0.039332233,-0.08475495,-0.06737611,-0.018784959,0.07731952,-0.046470687,0.047335625,-0.045230474,-0.053093154,-0.000482904,0.061245773,-0.07518576,0.05670186,-0.035337403,-0.002265346,0.044908438,0.026709406,-0.042064182,-0.045287877,0.06854942,-0.012956317,-0.034864992,0.050245635,0.008344466,0.09366022,-0.049937144,0.013931703,0.055452,-0.05408307
hsa-miR-6087,0.0736837,0.08388038,0.067872,0.008172553,-0.07755475,-0.02328298,-0.0373115,0.043880526,-0.062101148,0.054717977,0.0809643,0.024342958,0.07357349,-0.058162995,-0.06542389,0.046671413,-0.000928865,-0.050925408,-0.045126718,-0.025573518,-0.06578032,-0.09160687,0.0605964,0.021494906,-0.041280784,0.05711836,0.058986392,0.090945564,0.043115664,0.0183986,0.051722284,-0.088274166
2026,-0.06331789,0.021104794,0.009543482,-0.000844584,-0.08992092,-0.0663808,-0.049604993,0.008902871,-0.048362445,0.052302297,-0.032364205,-0.009604706,0.055100266,0.024193678,-0.014212164,0.0827745,-0.084498376,0.055552088,-0.006661261,-0.004461151,0.005645623,-0.022804301,0.015351633,-0.06523505,-0.001363122,0.045967348,-0.011344841,0.020111863,-0.04301057,0.010996722,0.05912205,-0.070322916
20,0.077033326,-0.081367016,-0.04814078,-0.06225163,-0.03590557,0.029861683,0.03139145,0.04743308,0.048243195,-0.048857916,0.058433402,0.052513458,-0.04487848,-0.03664932,-0.09241017,-0.086683184,0.06768548,-0.061612263,-0.058665972,0.07911837,0.057303175,0.090076335,0.07597529,-0.018265717,-0.005105553,-0.014320862,-0.09070379,0.048347387,-0.053203754,0.051259685,-0.012987326,0.026482033
hsa-miR-7-5p,0.08152888,-0.09422053,-0.07123332,-0.032523207,-0.01730586,0.070677534,0.008129257,0.08376801,0.061302677,-0.08540429,0.03841177,0.084986545,-0.034717463,-0.03898946,-0.066321515,-0.084519155,0.07007137,-0.044231214,-0.07478909,0.06375718,0.08613867,0.01996021,0.03718904,-0.00526425,-0.020154431,-0.06920366,-0.055538736,0.064086005,-0.052125484,0.018282957,-0.005195634,-0.031799685
hsa-miR-328-5p,-0.07371818,0.03375131,-0.042696904,-0.03655304,0.044905312,0.011815063,-0.016368177,0.035284728,0.079462245,0.03510086,-0.05392576,-0.06149379,0.061794043,-0.012036705,0.025650173,0.055662353,0.07131431,0.05707702,-0.0316317,0.025032824,-0.046116762,0.061208908,0.006328712,0.054963328,0.050309636,0.051505417,0.044764806,-0.045703508,-0.08061156,0.059525296,0.046430632,-0.025009641
906,-0.04145593,0.04458084,0.07849133,0.006977752,0.027377725,0.070218645,-0.00357968,0.021120055,0.042117067,0.07156613,0.08237759,0.07245341,0.005502073,-0.07816111,-0.029581621,0.02420391,0.006144891,0.039605238,-0.0640247,-0.08793258,-0.04542309,-0.07707865,0.026989028,0.0787647,0.011010948,0.009736621,0.025754705,0.07593069,-0.000671902,0.071086675,0.086769715,-0.019324724
hsa-miR-3689b-3p,-0.08264648,0.012706922,0.024276435,0.041543532,0.02646036,0.032683544,-0.024655316,-0.04303687,0.053371377,0.045600187,-0.025147358,0.06332339,0.07471003,-0.023629226,-0.059583783,0.08574778,0.06700264,0.07700971,-0.035756607,-0.036675222,-0.011652383,-0.006809614,0.06042994,0.016796827,0.064731725,-0.05519054,0.002869757,0.080170594,-0.007561257,0.05985008,0.06836471,-0.034086056
907,0.012821039,0.033319835,0.06304796,0.047582097,0.001982526,0.048908737,-0.058234125,0.058562722,0.023554565,0.0617698,0.006174951,0.06251068,0.01749155,-0.02992598,-0.008069174,0.057148635,0.06676959,0.0055862,-0.013472966,-0.032194816,-0.021427259,-0.037613384,0.010671573,0.07116845,-0.058218814,-0.007453792,0.08783507,0.038752697,0.018470977,0.053061195,0.008539174,-0.07264003
908,-0.032367617,0.047776975,0.032681927,0.046259817,0.00621827,0.04898286,-0.04623042,0.053690154,-0.00552643,0.040377628,0.070419855,0.03198613,-0.026867842,-0.08087555,-0.015673079,0.068440504,0.05996093,-0.01624651,-0.08212821,-0.07850899,0.005885188,-0.033357084,0.040448017,0.023023807,-0.05870691,-0.015992703,0.04115639,0.054036763,-0.01134837,0.027913641,0.09047452,-0.054632835
hsa-miR-3689c,-0.04016459,0.08844667,0.0876268,0.036918208,0.022870004,0.03605212,-0.016472217,0.005473633,0.07415069,0.023012519,-0.041679382,0.09354851,0.06382419,-0.050489474,-0.06426152,0.004513791,0.08955362,0.075902894,-0.07106781,-0.08509526,-0.021576408,-0.000432955,0.060914047,0.03750807,0.046062768,-0.0725603,-0.043515947,0.09302226,0.015155926,0.031123858,0.04077742,-0.060212664
hsa-miR-30b-3p,-0.077899106,-0.046547364,0.06423012,0.021163203,0.062124185,0.046634223,0.00865244,0.054600574,0.0768345,0.06454681,0.083514296,-0.039434843,-0.023344731,-0.044031203,-0.04012054,0.031080138,-0.06337784,0.026648164,-0.035370223,-0.057164688,-0.07291911,-0.08490431,-0.044654418,0.020663235,0.049061872,-0.005609072,0.007793756,0.06136197,0.003308007,-0.061116498,0.030876264,-0.030280547
hsa-miR-3689a-3p,-0.07687791,0.047934663,0.0817619,-0.001481731,-0.025951255,0.052245375,-0.032121718,-0.006018896,0.011451197,0.05044411,-0.013611659,0.02003362,0.075880215,-0.039752018,-0.077609904,0.06257314,0.012951523,0.03056955,-0.07241282,-0.013229746,-0.055774786,-0.048244216,0.038015805,0.08943054,-0.002389084,-0.03861844,0.01214153,0.08898234,-0.001681372,0.05713482,0.07948447,-0.058607757
2030,0.08699757,0.08098112,0.05586548,0.079629056,-0.033196628,-0.05622699,0.042606376,0.020846512,-0.024121331,-0.010315426,0.068089075,0.051897775,-0.06417309,0.049349535,0.03680393,0.035214484,-0.05535131,-0.06144139,0.03088417,0.029427662,-0.061492704,-0.05148221,-0.039065376,-0.08234499,0.036142785,-0.05545246,0.026879903,0.028850036,0.07481338,-0.059745777,-0.009654302,0.06513478
