4250,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,-0.058531124,-0.018390417,0.037666548,-0.038788795,-0.020501748,-0.0029845,0.072938494,-0.008913401,-0.002173405,0.08876594,0.08543709,-0.011487369,-0.018823637,0.017176794,-0.087710395,0.056522597,0.31045666,-0.35708207,0.27555767,0.26956055,0.32274196,0.34180266,0.2277741,0.05627503,0.32647097,0.26498398,-0.33962375,-0.37159753,-0.101290636,-0.2863884,-0.28235275,0.3028818
hsa-miR-612,-0.16650762,-0.1643462,0.02771731,0.08784661,-0.063464984,0.041157324,0.09964755,0.17707315,-0.08406919,0.036235314,-0.07742645,-0.040837947,-0.10461616,0.16527791,-0.048521813,0.13548714,0.005784587,0.006350146,-0.030291688,0.016114403,-0.0119315,-0.030649573,0.01646419,0.018422682,0.0323252,-0.03593085,-0.015867433,-0.01302879,0.001467332,-0.011554865,0.00205393,-0.041626796
hsa-miR-6860,-0.07179785,-0.12375953,0.10457459,0.1576642,-0.05587999,0.105757624,0.118660025,0.120924875,-0.124802895,-0.045793775,-0.19456518,-0.12798955,-0.06140395,0.08406784,0.025370598,0.13613997,0.001388009,0.03091035,0.00318443,-0.03303769,0.02050866,-0.017359436,-0.042445723,-0.024581823,-0.0145195,0.001425031,-0.04292732,-0.000495236,0.004244616,-0.043868523,-0.029703248,0.00410737
1802,-0.024509968,-0.026445912,-0.004965188,-0.01107112,0.025945552,0.043722153,0.039058268,0.020103766,0.044945586,-0.039095894,0.053559694,-0.018144906,0.011037552,0.004091213,-0.061787162,0.053961426,0.1690322,-0.26043406,0.24080576,0.14688317,0.22829421,0.24432997,0.14432225,0.075334854,0.22612914,0.18384029,-0.22067808,-0.12712769,0.013774379,-0.19934306,-0.1719261,0.17997
hsa-miR-3619-5p,0.096473165,0.089676626,0.004761781,-0.06609541,-0.07179107,0.088257805,0.09948819,0.057817016,0.21291547,-0.07008774,0.16155021,-0.17729609,-0.12001796,0.023484338,0.001643329,0.10084374,-0.012331367,0.018986106,-0.015931588,0.003832418,-0.012815984,0.014943361,-0.042421892,-0.003145933,-0.003699449,-0.004783406,-0.007985733,-0.016157242,0.020285238,0.03277375,-0.01826013,0.013030355
3362,0.02482513,0.07648242,-0.047501057,0.039920084,0.044299543,-0.018128932,0.007828476,-0.04206145,0.031719092,-0.07523788,-0.003060706,-0.013426952,-0.006622116,-0.033656955,0.07186507,-0.03010641,0.098251164,-0.13141277,0.07119741,0.03023233,0.11332064,0.04146082,0.10947509,0.09493735,0.11034116,0.066337585,-0.08753951,-0.026665654,0.054741103,-0.13345997,-0.11120029,0.09085598
hsa-miR-5193,0.06840611,0.16675489,-0.06515794,0.11868722,0.0717536,0.019944929,-0.052549478,-0.19194166,0.12854323,0.040666047,0.213678,0.014550065,0.1383641,-0.15218158,0.012153648,0.047287326,0.010832545,-0.000777783,0.002886367,-0.04253011,0.01986643,-0.003839771,0.040135358,0.024111198,0.00306254,-0.0204251,0.026069945,0.022735646,-0.001462747,0.001161339,0.01631478,0.01711512
489,-0.068085805,0.08180006,0.060187478,-0.004409899,-0.07926206,0.011942997,0.019810073,0.02535931,-0.029492315,-0.03518536,0.016194059,0.030059207,0.001253277,0.013638188,-0.010100609,-0.044501536,0.19786772,-0.2662403,0.28125224,0.17186736,0.34915859,0.22345263,0.13448964,0.024132866,0.2249669,0.28581974,-0.3368776,-0.2785955,-0.10996729,-0.2839867,-0.30975446,0.2987774
hsa-miR-1304-5p,-0.11454592,0.07237169,0.059521127,-0.078145556,-0.041042536,0.020432178,0.08372267,0.019440046,-0.00337854,0.022599246,-0.07590343,0.110189155,-0.06817233,0.07377845,0.04643771,-0.09010182,-0.013498811,0.003258464,0.024595808,-0.030016033,0.006912394,0.006910975,-0.003619741,-0.00816135,-0.009791187,0.011074232,0.019594576,-0.013495692,0.016641883,-0.004916349,-0.024123952,0.025900789
365,-0.020669643,-0.06998432,0.043542493,0.07515844,0.002981423,0.050503597,0.048691154,-0.033846576,0.03476259,0.023171801,-0.050330568,-0.024396459,-0.06680103,-0.08817922,0.006140973,-0.005244941,0.2528839,-0.29531842,0.2547883,0.21885115,0.26888257,0.2273709,0.22810173,0.056911442,0.19058703,0.22276874,-0.29851466,-0.26460797,-0.00180572,-0.12423349,-0.25606164,0.27189294
hsa-miR-4498,-0.031154638,-0.17874946,0.07591341,0.12140181,0.090830386,-0.000362228,0.020637318,-0.12679073,0.13083763,0.144551,-0.07646061,-0.011409476,-0.002465028,0.053543895,-0.009548736,0.07578995,0.024504753,0.03563475,0.016121602,0.001457984,0.008862096,0.022488713,-0.019460052,0.003878555,0.023985682,0.022009427,-0.005425471,-0.003950995,-0.001531547,0.025413452,0.034327377,-0.002931312
2312,-0.009867928,0.000754468,0.009254068,-0.028238995,-0.06152946,0.009635996,0.04627095,0.017279193,0.029240735,-0.034618046,0.011998316,0.03757594,-0.033405416,-0.012121203,-0.019888865,0.08222045,0.03326234,-0.0779185,0.066017196,0.038588963,0.10207074,0.06440847,0.07063408,0.014332044,0.047857214,0.11948577,-0.06932346,-0.053284276,0.010393504,-0.101984695,-0.056219067,0.059600044
hsa-miR-181d-5p,0.02291599,-0.002285927,0.05033187,0.07028765,-0.1246525,0.042423222,-0.033829372,0.09333229,-0.10069988,0.022520943,-0.018070018,-0.062275898,0.06270725,-0.08851738,-0.10944827,0.13583118,0.021572778,-0.009441731,0.02806104,-0.047797654,-0.016369507,-0.009260287,0.009832936,-0.009138064,-0.01838817,0.019469539,0.01960591,-0.004676567,0.030294804,-0.003110806,-0.037670203,-0.002390099
2329,-0.030626716,0.044998836,-0.021530418,-0.005124147,-0.070874326,0.007876486,0.029125879,-0.020976659,0.026454888,0.000144942,0.03540194,-0.008541208,-0.018487789,-0.013056737,-0.008572817,-0.027674928,0.1491118,-0.195869,0.22893284,0.100057,0.1724829,0.16710606,0.12423361,0.03827011,0.18414308,0.08388785,-0.20982465,-0.17041554,0.031583797,-0.15633255,-0.12713069,0.088804655
hsa-miR-208b-5p,-0.028104546,0.044700135,-0.08544013,-0.048573807,-0.029904779,-0.015808912,0.04362633,-0.025808303,0.011415948,-0.03366498,0.048806738,0.03592689,0.002029519,-0.051942836,-0.032605164,0.008027739,0.008184692,-0.03495088,0.022159467,-0.025128182,-0.002151243,-0.030475408,0.011389705,0.004077611,0.011018881,-0.013768417,0.01705938,0.024923213,-0.035111975,-0.024743287,-0.018198807,-0.012045677
3026,0.036822848,0.008258941,0.005321987,0.001132917,-0.029009102,-0.003295916,-0.037093077,0.026718974,-0.028632114,-0.024383795,-0.008749381,0.005126529,-0.019802485,-0.031754564,0.0283352,0.007233075,0.11872685,-0.17863144,0.093361944,0.12864429,0.1427496,0.105333164,0.14401647,0.08402951,0.16282319,0.15110503,-0.12292553,-0.071537055,-0.03845981,-0.11841973,-0.09951029,0.15541193
hsa-miR-5787,0.08137601,-0.044053886,0.052528106,0.006342882,0.09859477,0.046882574,-0.047278825,0.020352658,0.047952317,-0.01269839,-0.10410982,-0.007025431,0.097689755,-0.19199258,0.04025839,-0.080295965,0.011718729,-0.02116473,-0.000276061,-0.001594416,-0.012021324,0.004049879,0.011139685,-0.038382903,0.018902501,0.013570351,0.003419254,-0.040901426,-0.03237919,-0.002528305,0.03619779,0.000766425
3270,0.01191937,-0.007576959,-0.032861665,-0.057118252,-0.06633891,0.030896796,-0.004479616,-0.036275584,0.093577705,-0.007152542,-0.000210434,0.001457978,-0.04342866,-0.022268418,-0.000515666,-0.003313968,0.1060309,-0.16927673,0.05629669,0.030367114,0.14899728,0.1422149,0.117525615,0.080777474,0.118929125,0.12736887,-0.17347424,-0.11430528,-0.026676621,-0.10656997,-0.1516347,0.094349176
hsa-miR-181b-2-3p,-0.06965765,0.029611213,-0.09572088,0.050906796,-0.0019188,0.07272109,-0.04974819,-0.024253182,0.07722621,-0.05489504,-0.014821058,0.029568058,-0.0676009,-0.08242378,0.03698001,-0.08990621,-0.006817421,-0.010151587,-0.006421574,-0.00600631,-0.044817537,0.016574655,-0.003345877,0.021049105,-0.04852569,0.004559951,-0.01622429,0.002988072,0.020923087,0.016645303,0.002062159,0.04420403
