3308,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.04720591,-0.075385116,0.037267454,0.03587976,0.02964637,-0.017586289,0.060553074,0.03052108,0.01605366,0.086756274,0.04895818,0.07197958,0.040679622,0.032125533,0.017168544,0.071564004,0.32479888,-0.24447607,0.16038924,-0.32429203,0.25080392,0.31025425,0.2474572,-0.22468378,-0.31037837,0.12451759,-0.26937205,-0.32414246,0.070851505,0.28387764,0.1561607,-0.1825315
hsa-miR-6087,0.017949736,-0.020929279,-0.000153291,0.06517014,-0.017951624,-0.047353297,-0.023094676,0.004085928,0.02463101,0.049006283,0.049465623,0.07284637,0.009972274,0.011572983,-0.025298199,-0.021492837,0.006553182,0.007193887,-0.034316532,0.018255517,-0.013516832,-0.03472197,0.018651782,0.020870496,0.036620233,-0.04070497,-0.017975733,-0.014759921,0.001662296,-0.013090156,0.002326834,-0.04715773
2,0.0847805,-0.031952247,-0.003598192,0.083805434,0.018545093,0.001656898,0.00451356,0.049132764,0.000187648,-0.008194168,-0.018447142,0.058750678,0.029056419,0.0685606,0.007790407,-0.004947296,0.28346592,-0.21340258,0.21318807,-0.32434186,0.2834873,0.24610814,0.22890432,-0.24640967,-0.2944143,0.15003537,-0.2916642,-0.29518852,0.108121306,0.19363949,0.15460435,-0.18004951
3,-0.012893198,0.048317328,0.024078371,-0.029737307,-0.03180465,0.049523793,0.02194986,0.048029307,0.02549259,-0.029663816,0.017423797,0.053368747,0.017081143,-0.056028336,0.056286342,0.026782855,0.20585498,-0.15127784,0.16470996,-0.21195811,0.09648406,0.22949563,0.16938654,-0.027691716,-0.16092947,0.12810265,-0.16817208,-0.1097005,0.016017284,0.13487059,0.045097742,-0.1232785
hsa-miR-7-5p,-0.001216832,0.049188662,0.017176053,-0.013182079,-0.062173437,0.05139666,0.039992906,-0.01387186,0.121746555,-0.006608166,-0.004691768,-0.074003406,-0.06670967,0.02814742,0.015936447,0.06517763,-0.013969829,0.021508781,-0.018048411,0.00434163,-0.014518838,0.01692888,-0.04805847,-0.003563932,-0.004190993,-0.005418975,-0.009046795,-0.018304048,0.022980528,0.03712839,-0.020686347,0.014761693
hsa-miR-328-5p,-0.11267209,0.02785711,0.14836243,-0.075636,0.10554876,0.087456025,0.012990559,0.035951935,-0.02898764,-0.11704914,0.0706355,-0.017642902,-0.043429647,-0.07906743,0.096892305,0.051698383,-0.007306857,-0.042255305,-0.031568628,-0.029840171,0.007325092,-0.036088713,-0.005214961,0.015111333,-0.012385493,-0.01659225,-0.011393712,0.04356155,0.05360237,-0.03529689,-0.016311998,-0.00092186
4,0.0652474,0.029620655,-0.003601613,0.08888738,-0.06214071,0.029460995,0.023071397,-0.036215343,-0.001030573,0.040824022,0.05938416,0.066527605,-0.024268461,-0.047133055,-0.04996743,-0.042964105,0.29597458,-0.23855272,0.26003072,-0.30951554,0.27938762,0.2805182,0.32613108,-0.15484515,-0.30571726,0.17317197,-0.178238,-0.26789632,0.014113884,0.28482345,0.16039835,-0.124611445
hsa-miR-3689b-3p,-0.036546588,0.021376884,0.04900931,0.0902672,-0.091229476,-0.090597875,-0.013626188,-0.057568543,-0.026995063,0.020484056,0.019461049,0.039072517,-0.029531246,-0.059295423,-0.00530875,-0.055793446,-0.032178495,0.031247243,-0.041573063,0.027186548,0.004799479,-0.025449095,-0.03886962,-0.030381832,-0.037362617,0.033200964,-0.03551846,-0.005473622,-0.018465871,-0.016942501,-0.03655378,-0.009774214
5,-0.017122446,-0.006685712,-0.012543572,0.02187526,-0.06702528,-0.026001161,-0.037258584,-0.036433145,-0.016674042,0.10322792,-0.032259993,0.06217209,-0.09404317,-0.01738558,0.01412019,-0.024065347,0.2809077,-0.23381487,0.2893872,-0.2979015,0.2821747,0.30978668,0.29318434,-0.18794416,-0.31491017,0.20246886,-0.19960251,-0.2829787,0.024803929,0.278364,0.12428498,-0.08570826
6,-0.024308484,-0.07156281,0.028599273,0.11679587,-0.07708569,0.001069877,-0.007554308,-0.007383839,-0.03146387,0.06939828,-0.017186152,0.027845543,-0.09143117,-0.07155411,0.000238641,-0.022541413,0.34024256,-0.28626704,0.2839961,-0.28460264,0.3045658,0.33485258,0.34827736,-0.19341342,-0.34941626,0.21781552,-0.28200662,-0.33121848,0.018854145,0.32928577,0.122048385,-0.09903484
hsa-miR-3689c,-0.008586246,-0.062100098,0.030776143,0.067826234,-0.035238493,-0.058539473,-0.059831563,-0.07912306,-0.005600653,0.0798283,0.03886649,0.014080258,-0.057069775,-0.07065902,-0.003171448,-0.06365789,0.027760688,0.040369526,0.018263672,0.001651706,0.010039599,0.02547678,-0.022045702,0.004393897,0.02717265,0.024933811,-0.006146352,-0.004475963,-0.001735043,0.028790127,0.038888443,-0.003320794
hsa-miR-30b-3p,0.10999816,0.10809935,-0.0937067,0.09984759,-0.0340902,-0.060404837,0.061389927,-0.11647864,-0.04517133,0.08709003,0.06328618,0.09237711,-0.072563075,-0.13173598,0.084425315,-0.035504043,-0.055243637,0.003663448,-0.04104709,0.008993945,0.043349687,-0.014886116,0.01142187,0.031594157,-0.03334393,0.029817574,0.002075174,0.018639065,0.035940636,-0.02414449,-0.007629367,-0.008803905
hsa-miR-3689a-3p,0.033002794,-0.007842797,0.007270996,0.055144683,-0.052614864,-0.003066674,-0.001304292,-0.06739963,-0.0639508,0.029133102,0.016611975,0.028817631,-0.016444335,-0.06722644,-0.05626873,-0.03030861,0.024439145,-0.010696249,0.031789497,-0.05414851,-0.018544516,-0.010490697,0.011139435,-0.010352234,-0.020831399,0.022056447,0.02221094,-0.00529794,0.03432006,-0.003524138,-0.042675428,-0.00270767
7,0.021157362,0.061671942,0.03912959,-0.022620248,0.002615803,0.055386283,-0.047468964,-0.042172678,-0.0388148,-0.04713663,0.053540736,0.019758062,0.04740097,-0.04554495,-0.06456559,0.012340785,0.23425496,-0.22916974,0.23508988,-0.23708718,0.21074986,0.26284218,0.26638934,-0.23601909,-0.22813654,0.11805634,-0.15531784,-0.193098,0.08795318,0.21224572,0.15936232,-0.18478583
hsa-miR-8485,-0.011873266,-0.019588513,-0.12770651,-0.010923718,0.07287435,-0.03384899,-0.04183931,0.078512974,-0.04150212,0.016660975,0.04832914,0.029957024,-0.005606931,-0.04672792,-0.028664496,-0.006975832,0.009272189,-0.039594788,0.025103785,-0.028466953,-0.002437078,-0.034524664,0.012903051,0.004619401,0.012482954,-0.015597821,0.019326054,0.028234748,-0.039777286,-0.028030917,-0.020616874,-0.013646181
hsa-miR-6851-5p,0.060581174,-0.039459646,-0.014502279,0.10332144,-0.116209924,0.055183385,-0.035827797,-0.010420515,0.021740604,-0.062903844,-0.040165793,0.021205384,-0.066731036,-0.038025044,-0.006670781,-0.06928205,-0.017697962,-0.011514405,-0.04679841,0.02848742,-0.013946511,-0.004199309,0.002956524,0.02309827,0.030532701,0.020067329,0.03367007,0.051994972,0.024922399,0.013323762,0.027452432,0.001203651
8,0.08170057,-0.032056995,-0.031259287,-0.06919071,0.02648672,0.018892748,0.084092885,0.09772034,0.104869165,-0.047719322,-0.059658978,-0.034444794,-0.12457189,-0.045338236,0.08671289,-0.07324602,0.33190724,-0.29881224,0.28894144,-0.3067819,0.25692576,0.36463106,0.35572717,-0.257276,-0.2724661,0.23970437,-0.29727116,-0.34049898,0.12509662,0.3188567,0.27204892,-0.21660931
hsa-miR-4778-3p,0.15058549,-0.04442835,0.10123819,0.092315696,-0.14147112,0.058171537,-0.05892341,-0.109724574,0.14209816,-0.037398145,-0.085311756,-0.003813321,-0.14492239,0.108750924,0.000318157,-0.057786647,0.006464755,-0.016527336,-0.04340043,-0.04181915,0.023612719,-0.004927917,0.014815265,-0.006732853,0.015916143,0.002397829,-0.033432856,0.0100513,-0.000272968,0.013626562,-0.044190798,-0.022934586
9,0.0375017,-0.03405459,-0.029475143,-0.016544538,0.080319315,-0.000425225,0.04648858,0.11499201,0.07431357,-0.08276777,-0.10124788,0.004688176,-0.14916302,0.006412596,0.092960276,-0.0926708,0.32532772,-0.2893226,0.27290905,-0.3168111,0.23610954,0.3717006,0.32836565,-0.18549947,-0.33790344,0.21384653,-0.29646093,-0.3027176,0.14745468,0.3348756,0.23575994,-0.16384277
hsa-miR-4300,-0.001915398,0.023648376,0.025130266,0.012759562,-0.061547767,0.02396325,-0.02568931,-0.084055535,0.000549503,0.048146404,-0.030927304,0.01647808,-0.07547368,-0.06393811,-0.021507882,-0.08059567,0.018711347,0.050638385,0.005633268,0.003752243,0.055617288,0.017783305,-0.010513269,-0.015588259,0.028642435,0.012731371,0.020286841,0.028705748,-0.02794085,-0.00049461,0.03257133,-0.03289118
hsa-miR-3192-5p,0.061797336,-0.04452518,-0.079046935,0.04395134,0.030304305,0.03757797,0.03536112,-0.051969927,-0.038608033,-0.017432012,-0.013650327,0.046014797,-0.099277504,0.003521001,0.06750115,0.011322644,-0.034845844,-0.016784627,0.002765302,0.011154092,-0.025606828,0.033889867,-0.023288948,0.004320037,-0.03272718,0.017268581,-0.03902958,-0.05022653,0.021153625,0.00683572,0.015837088,0.044488795
hsa-miR-6780a-5p,0.12685953,0.03456278,-0.026729882,0.021250132,0.06805475,0.009254025,0.07150795,-0.041221358,-0.001522719,0.080271356,0.057825908,0.11539941,0.054921485,-0.09038407,-0.085343145,-0.09296732,-0.009731136,-0.027419092,0.043580253,-0.0155176,0.018276665,0.007014335,-0.00104688,0.006301707,-0.010354353,-0.021206908,-0.030861309,-0.019434193,0.001427309,0.014475368,0.01741441,-0.005512569
hsa-miR-6756-5p,-0.1330899,-0.117029704,-0.010574558,0.061323743,-0.079184316,-0.11259027,0.044937026,0.07154693,0.0276415,-0.020897876,0.11292898,0.15826148,-0.059834052,0.12280129,0.014436693,0.08686878,-0.006412474,-0.0495603,0.00465192,-0.005729199,-0.04090229,-0.042081095,-0.00191716,-0.00564542,-0.034333013,0.021347703,-0.030976465,-0.02717581,-0.015822396,-0.00354598,-0.007172918,0.025160892
hsa-miR-6726-5p,-0.051654615,-0.061916616,0.122672915,-0.008519886,-0.049998857,-0.03411005,-0.035500173,-0.025747415,-0.032144953,0.115601435,-0.03518164,0.04542951,-0.07151726,-0.001726956,-0.027583806,0.064165965,0.046066638,0.028296389,0.02268419,0.017801628,-0.013576428,0.009523112,-0.022330368,-0.00980845,0.017558012,0.04022597,0.007349023,-0.027285313,0.012881793,-0.001640465,-0.02463925,-0.04031008
10,0.06862497,-0.08115315,-0.082186855,-0.002611592,0.019374872,0.010932889,-0.046303805,0.048216328,0.038002715,0.06737875,-0.07459296,0.034716096,-0.050514214,0.07245761,0.07680144,0.035682213,0.27461052,-0.21272871,0.21166737,-0.25087905,0.19705516,0.25794628,0.31974763,-0.24151514,-0.25079277,0.18217568,-0.19669391,-0.23797283,0.06675264,0.26577568,0.10293565,-0.20327458
hsa-miR-4728-5p,0.044026125,-0.09011187,-0.07782345,0.029772382,-0.032175116,0.06917554,-0.026818663,-0.0193003,0.102563314,0.10192235,-0.055270076,-0.003908976,-0.097918175,0.028486043,0.08502065,0.058571164,0.002416927,0.03149232,-0.02355434,0.013878785,0.018987292,0.022883344,0.006151318,-0.025768023,-0.04524896,0.024278305,0.025301864,-0.009674244,0.009275463,-0.010316273,-0.024061035,0.042216167
11,0.052432686,-0.04144238,-0.040577997,0.0344555,-0.003756875,0.022115784,-0.032969944,-0.004225506,-0.057321794,0.061423372,-0.036631078,0.071290106,-0.028612675,0.056865036,0.025253356,0.012127461,0.27700126,-0.1943168,0.21360004,-0.27269977,0.2305109,0.27661955,0.22846909,-0.19891706,-0.26094842,0.15088795,-0.20527312,-0.28586775,0.10067165,0.282915,0.078557126,-0.19895141
12,0.039822288,0.058327176,0.013811636,-0.003738201,-0.008869727,0.043445073,0.034164913,0.035134092,-0.035268385,-0.04467884,-0.001166926,0.053513076,0.022207646,0.009282458,0.020674339,0.11199359,0.16650786,-0.20106956,0.14740369,-0.23073336,0.22723082,0.20739254,0.18911093,-0.16429853,-0.21997425,0.13586003,-0.17862728,-0.20266615,0.035325292,0.205106,0.14142348,-0.16313057
hsa-miR-650,0.057484172,-0.007446064,0.030870194,-0.028419474,-0.02206945,0.07354034,0.045638196,0.04487284,-0.011707342,-0.023653632,-0.030606844,0.06167785,0.08458466,0.03178818,0.025299009,0.027248751,-0.014005992,-0.003611246,-0.009637907,0.006118451,0.024230337,0.04233291,0.023422578,-0.001189811,0.04047512,0.0189912,0.009703205,-0.029550433,0.020813981,0.021635124,0.010870673,0.000989196
13,0.073016375,-0.028505461,-0.056767445,0.001202763,-0.057597574,-0.011315047,0.02283743,-0.024024686,0.000704504,0.013670702,-0.018349376,0.07888971,-0.014646296,0.07909021,0.038209815,-0.000141223,0.27799988,-0.20448376,0.16174683,-0.2891006,0.27494296,0.30740565,0.30711234,-0.21569431,-0.23764217,0.118973866,-0.2052138,-0.25931346,0.1445122,0.26463094,0.091343,-0.18814485
14,0.017614579,0.017654072,0.013370702,0.017803272,0.045323417,-0.019109031,-0.006775703,-0.011141338,0.022450313,0.017759016,-0.012388716,0.041409094,0.04960818,-0.041613925,-0.04814432,0.014784892,0.081980534,-0.10712602,0.08278534,-0.15398596,0.088830404,0.16735354,0.16317427,-0.060691718,-0.0810588,0.09795279,-0.088864885,-0.1107128,0.009557737,0.05255671,0.03758627,-0.095048405
hsa-miR-1277-5p,-0.04078226,0.1141809,-0.087596625,0.006324538,0.061248265,0.05210677,0.049585506,0.08731915,-0.027717259,0.115998425,0.06466354,0.018422488,0.106324315,-0.124960706,0.040224597,-0.074953526,-0.027341468,0.028744714,0.03316197,-0.03785766,-0.0137888,0.010374516,0.03766365,-0.033224735,0.008889833,0.017105179,0.024153968,-0.009772211,0.00390227,0.001728974,-0.028717436,-0.017806793
hsa-miR-1249-5p,0.050658718,-0.001615007,-0.08885349,0.11248802,-0.12799266,0.002295239,-0.057971533,0.010668249,-0.016805038,0.065022364,-0.011320772,0.08863149,-0.07584846,-0.000892255,0.053317226,0.02279898,-0.015396909,-0.001646937,-0.015230713,-0.042175375,0.023705162,0.008796359,0.00674812,-0.008579822,0.029580934,-0.048898533,-0.012392839,0.005800457,0.002437159,0.042575754,0.021272788,-0.007393296
hsa-miR-103a-3p,0.01898164,-0.024644986,0.03739695,-0.06513384,0.020458957,0.034084693,0.06672683,-0.038637027,0.011745422,-0.000213984,-0.040766764,0.06845431,0.0007098,0.009289485,-0.037331942,0.09081923,-0.005157252,0.049253367,0.011619759,0.01874952,-0.002739121,0.003288421,-0.014704296,-0.021064656,0.000902911,-0.049083244,-0.005356845,-0.022345655,0.007991631,-0.02742688,0.011817145,-0.004549176
hsa-miR-107,0.014493506,0.02312218,-0.00471513,-0.010171342,-0.051884912,0.062193323,-0.00291579,-0.013301925,-0.03342589,0.050282136,-0.023198122,0.07359567,0.04620818,-0.001380427,0.007318875,0.07641117,0.005803757,0.032005016,0.015008927,0.015376838,0.008480338,0.0078311,-0.016142122,-0.034271467,0.024372809,-0.047618255,0.002014249,-0.011727429,0.045920093,0.030798975,-0.038796566,0.02161211
hsa-miR-7110-5p,-0.057230823,-0.07373002,0.05129578,0.06832485,0.04773311,-0.06370165,-0.013667986,0.0548176,-0.000262635,0.04577841,0.021771973,0.10553179,0.000872749,-0.025561243,0.05046747,0.07223942,0.005654913,-0.053384002,0.028185826,-0.03004496,0.00065272,-0.010863089,-0.041013177,0.021142526,-0.021013984,-0.005400721,0.01629363,0.021414656,-0.03149787,0.005838909,-0.028840477,-0.004850885
hsa-miR-920,0.012633579,-0.019492172,-0.019552108,0.006819032,-0.047743022,-0.023209706,-0.022440173,-0.07295868,-0.009438613,0.05531121,0.018685171,0.037185367,-0.078349814,-0.05439722,-0.001033771,-0.09410787,-0.016303034,-0.023972567,0.04228535,0.03146673,0.050881106,-0.046750396,-0.0288247,0.000632674,0.022184737,0.031769924,-0.013684694,-0.054544445,0.000712253,0.018876122,-0.004845434,-0.012187519
hsa-miR-6752-5p,-0.0454288,-0.10041025,0.051072083,0.0212931,-0.02921512,-0.10976505,0.021921908,-0.0224503,-0.048270095,0.03368016,0.006549183,0.061157674,-0.025111029,0.07045006,0.0344118,0.07253701,0.015664907,-0.020781733,0.0316061,0.02619737,0.020827565,0.020491367,0.03411044,-0.001671688,-0.02519577,-0.015211587,0.004733712,-0.04614246,-0.009665365,0.044377916,0.051809877,0.009267024
hsa-miR-646,0.06754009,0.05532225,-0.036892895,0.030961486,-0.07185623,-0.021539878,0.053141966,0.076215565,0.10086934,0.038737655,-0.039888635,0.005607981,-0.089174554,-0.085219145,0.13924,-0.086760506,0.046043072,0.004830286,0.011476882,0.009233304,0.007895124,0.001284099,-0.034271814,-0.03007304,0.03238623,0.004178575,-0.037969656,-0.05517864,-0.033486344,0.013332143,0.019941248,0.027224183
hsa-miR-4739,0.03988939,0.02901456,-0.11323011,0.13310547,-0.1198854,0.021366417,-0.11993248,-0.048075013,-0.017417425,0.0993347,-0.008058674,-0.000564586,-0.0871494,-0.025667721,0.015577111,0.030310094,-0.0235179,0.023793213,0.005648845,-0.008744756,-0.024376275,0.04555298,-0.023273299,0.009586352,0.01274542,-0.005273891,0.009709899,0.01565449,0.01322318,0.02664186,-0.000941465,0.048940703
